YEAR,STATE DESCRIPTION,STATE _CODE_x,NAICS_CODE_x,INDUSTRY,ENTERPRISE_EMPLOYMENT_SIZE_x,NUMBER_OF_FILMS_SMALL,NUMBER_OF_ESTABLISHMENTS_SMALL,EMPLOYMENT_SMALL,ANNUAL_PAYROLL _SMALL,SALARY_EMP_SMALL,STATE _CODE_y,NAICS_CODE_y,ENTERPRISE_EMPLOYMENT_SIZE_y,NUMBER_OF_FILMS_LARGE,NUMBER_OF_ESTABLISHMENTS_LARGE,EMPLOYMENT_LARGE,ANNUAL_PAYROLL _LARGE,SALARY_EMP_LARGE
2016,Hawaii,HI,53,Real estate and rental and leasing,08:  <500,1544,1677,8181,394577000.0,48230.90087,HI,53,09:  500+,55.0,289.0,3764.0,201095000.0,53425.87673
2016,Hawaii,HI,54,"Professional, scientific, and technical services",08:  <500,2783,2840,16532,1083162000.0,65519.11444,HI,54,09:  500+,142.0,501.0,6250.0,439458000.0,70313.28
2016,Hawaii,HI,54,"Professional, scientific, and technical services",08:  <500,2783,2840,16532,1083162000.0,65519.11444,HI,54,09:  500+,142.0,501.0,6250.0,439458000.0,70313.28
2016,Hawaii,HI,55,Management of companies and enterprises,08:  <500,117,124,1871,113705000.0,60772.31427,HI,55,09:  500+,77.0,142.0,4524.0,370611000.0,81921.08752999999
2016,Hawaii,HI,55,Management of companies and enterprises,08:  <500,117,124,1871,113705000.0,60772.31427,HI,55,09:  500+,77.0,142.0,4524.0,370611000.0,81921.08752999999
2016,Hawaii,HI,56,Administrative and support and waste management and remediation services,08:  <500,1496,1562,21733,712666000.0,32791.883310000005,HI,56,09:  500+,106.0,284.0,33395.0,1242867000.0,37217.158260000004
2016,Hawaii,HI,61,Educational services,08:  <500,470,499,8700,278181000.0,31974.827589999997,HI,61,09:  500+,24.0,37.0,9490.0,351505000.0,37039.51528
2016,Hawaii,HI,62,Health care and social assistance,08:  <500,2820,3197,33735,1477716000.0,43803.64606,HI,62,09:  500+,56.0,439.0,37317.0,2290197000.0,61371.412489999995
2016,Hawaii,HI,62,Health care and social assistance,08:  <500,2820,3197,33735,1477716000.0,43803.64606,HI,62,09:  500+,56.0,439.0,37317.0,2290197000.0,61371.412489999995
2016,Hawaii,HI,71,"Arts, entertainment, and recreation",08:  <500,469,495,9215,239017000.0,25937.818769999998,HI,71,09:  500+,14.0,27.0,2165.0,48911000.0,22591.68591
2016,Hawaii,HI,72,Accommodation and food services,08:  <500,2894,3170,54111,1220618000.0,22557.6685,HI,72,09:  500+,81.0,607.0,53829.0,1945151000.0,36135.74467
2016,Hawaii,HI,72,Accommodation and food services,08:  <500,2894,3170,54111,1220618000.0,22557.6685,HI,72,09:  500+,81.0,607.0,53829.0,1945151000.0,36135.74467
2016,Hawaii,HI,81,Other services (except public administration),08:  <500,3061,3234,21419,682786000.0,31877.58532,HI,81,09:  500+,52.0,258.0,4161.0,105116000.0,25262.19659
2016,Hawaii,HI,99,Industries not classified,08:  <500,48,48,95,2498000.0,26294.73684,,,,,,,,
2016,Hawaii,HI,--,Total,08:  <500,24332,26827,275115,11002038000.0,39990.68753,HI,--,09:  500+,999.0,5523.0,253300.0,11890407000.0,46941.99368
2016,Hawaii,HI,--,Total,08:  <500,24332,26827,275115,11002038000.0,39990.68753,HI,--,09:  500+,999.0,5523.0,253300.0,11890407000.0,46941.99368
2016,Hawaii,HI,31-33,Manufacturing,08:  <500,729,747,10048,388910000.0,38705.21497,HI,31-33,09:  500+,24.0,32.0,2992.0,176912000.0,59128.34225
2016,Hawaii,HI,44-45,Retail trade,08:  <500,2533,3151,26413,824507000.0,31215.954260000002,HI,44-45,09:  500+,199.0,1464.0,44234.0,1248123000.0,28216.37202
2016,Hawaii,HI,44-45,Retail trade,08:  <500,2533,3151,26413,824507000.0,31215.954260000002,HI,44-45,09:  500+,199.0,1464.0,44234.0,1248123000.0,28216.37202
2016,Hawaii,HI,48-49,Transportation and warehousing,08:  <500,648,717,11544,464915000.0,40273.30215,HI,48-49,09:  500+,64.0,187.0,18611.0,1080079000.0,58034.442
2016,Hawaii,HI,48-49,Transportation and warehousing,08:  <500,648,717,11544,464915000.0,40273.30215,HI,48-49,09:  500+,64.0,187.0,18611.0,1080079000.0,58034.442
2016,Idaho,ID,11,"Agriculture, forestry, fishing and hunting",08:  <500,464,464,2708,118186000.0,43643.27917,ID,11,09:  500+,6.0,6.0,651.0,20421000.0,31368.663589999996
2016,Idaho,ID,21,"Mining, quarrying, and oil and gas extraction",08:  <500,96,99,1469,109127000.0,74286.58952000001,ID,21,09:  500+,8.0,14.0,1115.0,108860000.0,97632.287
2016,Idaho,ID,22,Utilities,08:  <500,107,119,803,46882000.0,58383.56164,ID,22,09:  500+,10.0,83.0,2783.0,272878000.0,98051.74272000001
2016,Idaho,ID,23,Construction,08:  <500,6381,6399,36996,1623691000.0,43888.28522,ID,23,09:  500+,29.0,44.0,1258.0,91104000.0,72419.71383
2016,Idaho,ID,42,Wholesale trade,08:  <500,1375,1546,16580,749097000.0,45180.75995,ID,42,09:  500+,235.0,572.0,14739.0,1231217000.0,83534.636
2016,Idaho,ID,42,Wholesale trade,08:  <500,1375,1546,16580,749097000.0,45180.75995,ID,42,09:  500+,235.0,572.0,14739.0,1231217000.0,83534.636
2016,Idaho,ID,51,Information,08:  <500,390,422,4870,256768000.0,52724.43532,ID,51,09:  500+,78.0,281.0,8233.0,418015000.0,50773.10822
2016,Idaho,ID,51,Information,08:  <500,390,422,4870,256768000.0,52724.43532,ID,51,09:  500+,78.0,281.0,8233.0,418015000.0,50773.10822
2016,Idaho,ID,52,Finance and insurance,08:  <500,1393,1699,8638,420332000.0,48660.80111,ID,52,09:  500+,171.0,1200.0,13794.0,824667000.0,59784.47151
2016,Idaho,ID,52,Finance and insurance,08:  <500,1393,1699,8638,420332000.0,48660.80111,ID,52,09:  500+,171.0,1200.0,13794.0,824667000.0,59784.47151
2016,Idaho,ID,53,Real estate and rental and leasing,08:  <500,2095,2252,6252,219173000.0,35056.46193,ID,53,09:  500+,50.0,154.0,1068.0,40859000.0,38257.490639999996
2016,Idaho,ID,54,"Professional, scientific, and technical services",08:  <500,4133,4196,20000,963710000.0,48185.5,ID,54,09:  500+,149.0,393.0,12852.0,875602000.0,68129.62963
2016,Idaho,ID,54,"Professional, scientific, and technical services",08:  <500,4133,4196,20000,963710000.0,48185.5,ID,54,09:  500+,149.0,393.0,12852.0,875602000.0,68129.62963
2016,Idaho,ID,55,Management of companies and enterprises,08:  <500,110,114,1534,102077000.0,66543.02477,ID,55,09:  500+,75.0,122.0,6179.0,493209000.0,79820.19744
2016,Idaho,ID,55,Management of companies and enterprises,08:  <500,110,114,1534,102077000.0,66543.02477,ID,55,09:  500+,75.0,122.0,6179.0,493209000.0,79820.19744
2016,Idaho,ID,56,Administrative and support and waste management and remediation services,08:  <500,2093,2116,17271,499882000.0,28943.43119,ID,56,09:  500+,112.0,230.0,22490.0,736809000.0,32761.627389999998
2016,Idaho,ID,61,Educational services,08:  <500,443,457,4650,113781000.0,24469.03226,ID,61,09:  500+,21.0,34.0,10284.0,185207000.0,18009.23765
2016,Idaho,ID,62,Health care and social assistance,08:  <500,4313,4726,52864,1857058000.0,35128.972460000005,ID,62,09:  500+,100.0,451.0,38326.0,1973829000.0,51501.04368
2016,Idaho,ID,71,"Arts, entertainment, and recreation",08:  <500,755,770,7314,148593000.0,20316.24282,ID,71,09:  500+,10.0,20.0,1696.0,18848000.0,11113.20755
2016,Idaho,ID,72,Accommodation and food services,08:  <500,2831,3166,42055,638403000.0,15180.1926,ID,72,09:  500+,91.0,515.0,19873.0,335066000.0,16860.36331
2016,Idaho,ID,72,Accommodation and food services,08:  <500,2831,3166,42055,638403000.0,15180.1926,ID,72,09:  500+,91.0,515.0,19873.0,335066000.0,16860.36331
2016,Idaho,ID,81,Other services (except public administration),08:  <500,3187,3301,17847,464763000.0,26041.51958,ID,81,09:  500+,58.0,142.0,2362.0,78692000.0,33315.834039999994
2016,Idaho,ID,99,Industries not classified,08:  <500,86,86,122,1822000.0,14934.426230000001,,,,,,,,
2016,Idaho,ID,--,Total,08:  <500,37069,39638,315753,10949145000.0,34676.29761,ID,--,09:  500+,1367.0,6188.0,246529.0,11294130000.0,45812.581889999994
2016,Idaho,ID,--,Total,08:  <500,37069,39638,315753,10949145000.0,34676.29761,ID,--,09:  500+,1367.0,6188.0,246529.0,11294130000.0,45812.581889999994
2016,Idaho,ID,31-33,Manufacturing,08:  <500,1615,1642,27578,1151178000.0,41742.620930000005,ID,31-33,09:  500+,99.0,152.0,32500.0,2021320000.0,62194.46154
2016,Idaho,ID,44-45,Retail trade,08:  <500,3878,4476,35013,1046206000.0,29880.50153,ID,44-45,09:  500+,242.0,1567.0,49058.0,1261066000.0,25705.61376
2016,Idaho,ID,44-45,Retail trade,08:  <500,3878,4476,35013,1046206000.0,29880.50153,ID,44-45,09:  500+,242.0,1567.0,49058.0,1261066000.0,25705.61376
2016,Idaho,ID,48-49,Transportation and warehousing,08:  <500,1562,1588,11189,418416000.0,37395.29895,ID,48-49,09:  500+,78.0,208.0,7268.0,306461000.0,42165.79527
2016,Idaho,ID,48-49,Transportation and warehousing,08:  <500,1562,1588,11189,418416000.0,37395.29895,ID,48-49,09:  500+,78.0,208.0,7268.0,306461000.0,42165.79527
2016,Illinois,IL,11,"Agriculture, forestry, fishing and hunting",08:  <500,310,318,1197,45968000.0,38402.67335,IL,11,09:  500+,7.0,31.0,802.0,41610000.0,51882.79302
2016,Illinois,IL,21,"Mining, quarrying, and oil and gas extraction",08:  <500,407,447,4602,312587000.0,67924.16341000001,IL,21,09:  500+,30.0,70.0,3316.0,239999000.0,72376.05549
2016,Illinois,IL,21,"Mining, quarrying, and oil and gas extraction",08:  <500,407,447,4602,312587000.0,67924.16341000001,IL,21,09:  500+,30.0,70.0,3316.0,239999000.0,72376.05549
2016,Illinois,IL,22,Utilities,08:  <500,149,177,2734,208672000.0,76324.79883,IL,22,09:  500+,29.0,322.0,27720.0,3118835000.0,112512.0851
2016,Illinois,IL,23,Construction,08:  <500,28558,28640,172746,11943719000.0,69140.35057000001,IL,23,09:  500+,145.0,264.0,35650.0,3117624000.0,87450.88359
2016,Illinois,IL,23,Construction,08:  <500,28558,28640,172746,11943719000.0,69140.35057000001,IL,23,09:  500+,145.0,264.0,35650.0,3117624000.0,87450.88359
2016,Illinois,IL,42,Wholesale trade,08:  <500,14109,15355,167497,10924771000.0,65223.68162,IL,42,09:  500+,865.0,3028.0,154375.0,13395853000.0,86774.75628
2016,Illinois,IL,42,Wholesale trade,08:  <500,14109,15355,167497,10924771000.0,65223.68162,IL,42,09:  500+,865.0,3028.0,154375.0,13395853000.0,86774.75628
2016,Illinois,IL,51,Information,08:  <500,2867,3030,35818,2436947000.0,68036.93674,IL,51,09:  500+,293.0,2610.0,87338.0,7582374000.0,86816.43729
2016,Illinois,IL,51,Information,08:  <500,2867,3030,35818,2436947000.0,68036.93674,IL,51,09:  500+,293.0,2610.0,87338.0,7582374000.0,86816.43729
2016,Illinois,IL,52,Finance and insurance,08:  <500,11753,13945,102330,8893830000.0,86913.22193,IL,52,09:  500+,509.0,7579.0,243672.0,25136946000.0,103158.9432
2016,Illinois,IL,52,Finance and insurance,08:  <500,11753,13945,102330,8893830000.0,86913.22193,IL,52,09:  500+,509.0,7579.0,243672.0,25136946000.0,103158.9432
2016,Illinois,IL,53,Real estate and rental and leasing,08:  <500,10035,10623,52864,2980350000.0,56377.68614,IL,53,09:  500+,197.0,2312.0,26236.0,1659005000.0,63233.91523
2016,Illinois,IL,53,Real estate and rental and leasing,08:  <500,10035,10623,52864,2980350000.0,56377.68614,IL,53,09:  500+,197.0,2312.0,26236.0,1659005000.0,63233.91523
2016,Illinois,IL,54,"Professional, scientific, and technical services",08:  <500,35994,36563,220969,16996212000.0,76916.72588,IL,54,09:  500+,656.0,2366.0,169001.0,17747952000.0,105016.8461
2016,Illinois,IL,54,"Professional, scientific, and technical services",08:  <500,35994,36563,220969,16996212000.0,76916.72588,IL,54,09:  500+,656.0,2366.0,169001.0,17747952000.0,105016.8461
2016,Illinois,IL,55,Management of companies and enterprises,08:  <500,789,825,17184,1395876000.0,81231.14525,IL,55,09:  500+,701.0,1522.0,196630.0,22225862000.0,113033.9317
2016,Illinois,IL,55,Management of companies and enterprises,08:  <500,789,825,17184,1395876000.0,81231.14525,IL,55,09:  500+,701.0,1522.0,196630.0,22225862000.0,113033.9317
2016,Illinois,IL,56,Administrative and support and waste management and remediation services,08:  <500,14130,14372,148991,6136357000.0,41186.09178,IL,56,09:  500+,521.0,2661.0,391731.0,12932526000.0,33013.79263
2016,Illinois,IL,56,Administrative and support and waste management and remediation services,08:  <500,14130,14372,148991,6136357000.0,41186.09178,IL,56,09:  500+,521.0,2661.0,391731.0,12932526000.0,33013.79263
2016,Illinois,IL,61,Educational services,08:  <500,3834,4016,67685,2144675000.0,31686.11952,IL,61,09:  500+,116.0,326.0,103509.0,4699549000.0,45402.3225
2016,Illinois,IL,61,Educational services,08:  <500,3834,4016,67685,2144675000.0,31686.11952,IL,61,09:  500+,116.0,326.0,103509.0,4699549000.0,45402.3225
2016,Illinois,IL,62,Health care and social assistance,08:  <500,25675,28854,351492,14258985000.0,40567.02571,IL,62,09:  500+,381.0,5171.0,453846.0,22623355000.0,49848.08724
2016,Illinois,IL,62,Health care and social assistance,08:  <500,25675,28854,351492,14258985000.0,40567.02571,IL,62,09:  500+,381.0,5171.0,453846.0,22623355000.0,49848.08724
2016,Illinois,IL,71,"Arts, entertainment, and recreation",08:  <500,4445,4561,51940,1830948000.0,35251.21294,IL,71,09:  500+,77.0,324.0,30861.0,1164375000.0,37729.658789999994
2016,Illinois,IL,71,"Arts, entertainment, and recreation",08:  <500,4445,4561,51940,1830948000.0,35251.21294,IL,71,09:  500+,77.0,324.0,30861.0,1164375000.0,37729.658789999994
2016,Illinois,IL,72,Accommodation and food services,08:  <500,21498,23215,330331,5928363000.0,17946.73524,IL,72,09:  500+,328.0,5255.0,198064.0,4264617000.0,21531.510019999998
2016,Illinois,IL,72,Accommodation and food services,08:  <500,21498,23215,330331,5928363000.0,17946.73524,IL,72,09:  500+,328.0,5255.0,198064.0,4264617000.0,21531.510019999998
2016,Illinois,IL,81,Other services (except public administration),08:  <500,29793,30854,209081,6827727000.0,32655.89413,IL,81,09:  500+,206.0,1557.0,39857.0,2021781000.0,50725.86999
2016,Illinois,IL,81,Other services (except public administration),08:  <500,29793,30854,209081,6827727000.0,32655.89413,IL,81,09:  500+,206.0,1557.0,39857.0,2021781000.0,50725.86999
2016,Illinois,IL,99,Industries not classified,08:  <500,482,482,620,14339000.0,23127.41935,,,,,,,,
2016,Illinois,IL,--,Total,08:  <500,251837,267689,2485857,117262000000.0,47171.6394,IL,--,09:  500+,4766.0,51916.0,3027214.0,178047000000.0,58815.30675
2016,Illinois,IL,--,Total,08:  <500,251837,267689,2485857,117262000000.0,47171.6394,IL,--,09:  500+,4766.0,51916.0,3027214.0,178047000000.0,58815.30675
2016,Illinois,IL,31-33,Manufacturing,08:  <500,11591,11943,262768,13619593000.0,51831.246569999996,IL,31-33,09:  500+,726.0,1438.0,273062.0,18163095000.0,66516.37723
2016,Illinois,IL,31-33,Manufacturing,08:  <500,11591,11943,262768,13619593000.0,51831.246569999996,IL,31-33,09:  500+,726.0,1438.0,273062.0,18163095000.0,66516.37723
2016,Illinois,IL,44-45,Retail trade,08:  <500,23095,25495,205809,6835861000.0,33214.58731,IL,44-45,09:  500+,583.0,13237.0,426128.0,9447371000.0,22170.26574
2016,Illinois,IL,44-45,Retail trade,08:  <500,23095,25495,205809,6835861000.0,33214.58731,IL,44-45,09:  500+,583.0,13237.0,426128.0,9447371000.0,22170.26574
2016,Illinois,IL,48-49,Transportation and warehousing,08:  <500,13752,13974,79199,3526170000.0,44522.910639999995,IL,48-49,09:  500+,449.0,1843.0,165416.0,8463791000.0,51166.700919999996
2016,Illinois,IL,48-49,Transportation and warehousing,08:  <500,13752,13974,79199,3526170000.0,44522.910639999995,IL,48-49,09:  500+,449.0,1843.0,165416.0,8463791000.0,51166.700919999996
2016,Indiana,IN,11,"Agriculture, forestry, fishing and hunting",08:  <500,241,243,911,35874000.0,39378.70472,IN,11,09:  500+,7.0,25.0,496.0,25745000.0,51905.24194
2016,Indiana,IN,21,"Mining, quarrying, and oil and gas extraction",08:  <500,142,172,1867,99523000.0,53306.37386,IN,21,09:  500+,23.0,113.0,3697.0,250743000.0,67823.3703
2016,Indiana,IN,21,"Mining, quarrying, and oil and gas extraction",08:  <500,142,172,1867,99523000.0,53306.37386,IN,21,09:  500+,23.0,113.0,3697.0,250743000.0,67823.3703
2016,Indiana,IN,22,Utilities,08:  <500,164,187,3109,235616000.0,75785.13992,IN,22,09:  500+,21.0,354.0,12000.0,1201578000.0,100131.5
2016,Indiana,IN,23,Construction,08:  <500,12877,12952,102552,5539805000.0,54019.47305,IN,23,09:  500+,92.0,181.0,19960.0,1556550000.0,77983.46693
2016,Indiana,IN,42,Wholesale trade,08:  <500,5416,5973,66179,3512265000.0,53072.198130000004,IN,42,09:  500+,539.0,1684.0,51998.0,3471990000.0,66771.6066
2016,Indiana,IN,42,Wholesale trade,08:  <500,5416,5973,66179,3512265000.0,53072.198130000004,IN,42,09:  500+,539.0,1684.0,51998.0,3471990000.0,66771.6066
2016,Indiana,IN,51,Information,08:  <500,900,1008,11744,560581000.0,47733.39578,IN,51,09:  500+,136.0,1199.0,32591.0,2148185000.0,65913.44236
2016,Indiana,IN,51,Information,08:  <500,900,1008,11744,560581000.0,47733.39578,IN,51,09:  500+,136.0,1199.0,32591.0,2148185000.0,65913.44236
2016,Indiana,IN,52,Finance and insurance,08:  <500,4468,5617,37623,2113703000.0,56181.1392,IN,52,09:  500+,285.0,3853.0,64068.0,4654840000.0,72654.6794
2016,Indiana,IN,52,Finance and insurance,08:  <500,4468,5617,37623,2113703000.0,56181.1392,IN,52,09:  500+,285.0,3853.0,64068.0,4654840000.0,72654.6794
2016,Indiana,IN,53,Real estate and rental and leasing,08:  <500,4525,5137,23799,966080000.0,40593.30224,IN,53,09:  500+,126.0,1199.0,10244.0,523737000.0,51126.22023
2016,Indiana,IN,53,Real estate and rental and leasing,08:  <500,4525,5137,23799,966080000.0,40593.30224,IN,53,09:  500+,126.0,1199.0,10244.0,523737000.0,51126.22023
2016,Indiana,IN,54,"Professional, scientific, and technical services",08:  <500,11563,11850,74249,4242166000.0,57134.31831,IN,54,09:  500+,301.0,1094.0,54334.0,4935608000.0,90838.29646
2016,Indiana,IN,54,"Professional, scientific, and technical services",08:  <500,11563,11850,74249,4242166000.0,57134.31831,IN,54,09:  500+,301.0,1094.0,54334.0,4935608000.0,90838.29646
2016,Indiana,IN,55,Management of companies and enterprises,08:  <500,363,384,8235,508938000.0,61801.821489999995,IN,55,09:  500+,272.0,529.0,43351.0,4258966000.0,98243.77754
2016,Indiana,IN,55,Management of companies and enterprises,08:  <500,363,384,8235,508938000.0,61801.821489999995,IN,55,09:  500+,272.0,529.0,43351.0,4258966000.0,98243.77754
2016,Indiana,IN,56,Administrative and support and waste management and remediation services,08:  <500,5930,6054,64898,2164683000.0,33355.15732,IN,56,09:  500+,306.0,1348.0,151597.0,4147391000.0,27358.00181
2016,Indiana,IN,56,Administrative and support and waste management and remediation services,08:  <500,5930,6054,64898,2164683000.0,33355.15732,IN,56,09:  500+,306.0,1348.0,151597.0,4147391000.0,27358.00181
2016,Indiana,IN,61,Educational services,08:  <500,1468,1528,24390,665752000.0,27296.10496,IN,61,09:  500+,65.0,127.0,44016.0,1279521000.0,29069.452019999997
2016,Indiana,IN,61,Educational services,08:  <500,1468,1528,24390,665752000.0,27296.10496,IN,61,09:  500+,65.0,127.0,44016.0,1279521000.0,29069.452019999997
2016,Indiana,IN,62,Health care and social assistance,08:  <500,9802,11429,174112,6671126000.0,38315.14198,IN,62,09:  500+,274.0,5292.0,249510.0,11902041000.0,47701.65925
2016,Indiana,IN,71,"Arts, entertainment, and recreation",08:  <500,2007,2062,24333,716052000.0,29427.197630000002,IN,71,09:  500+,37.0,82.0,9509.0,365624000.0,38450.31023
2016,Indiana,IN,72,Accommodation and food services,08:  <500,9230,10324,162284,2295623000.0,14145.71369,IN,72,09:  500+,254.0,3045.0,114280.0,2000258000.0,17503.13266
2016,Indiana,IN,72,Accommodation and food services,08:  <500,9230,10324,162284,2295623000.0,14145.71369,IN,72,09:  500+,254.0,3045.0,114280.0,2000258000.0,17503.13266
2016,Indiana,IN,81,Other services (except public administration),08:  <500,14735,15533,108796,2841922000.0,26121.56697,IN,81,09:  500+,146.0,771.0,18653.0,637979000.0,34202.487539999995
2016,Indiana,IN,81,Other services (except public administration),08:  <500,14735,15533,108796,2841922000.0,26121.56697,IN,81,09:  500+,146.0,771.0,18653.0,637979000.0,34202.487539999995
2016,Indiana,IN,99,Industries not classified,08:  <500,183,183,222,4883000.0,21995.4955,,,,,,,,
2016,Indiana,IN,--,Total,08:  <500,105429,115190,1222372,46269304000.0,37852.06467,IN,--,09:  500+,3229.0,30888.0,1497905.0,70739728000.0,47225.77734
2016,Indiana,IN,--,Total,08:  <500,105429,115190,1222372,46269304000.0,37852.06467,IN,--,09:  500+,3229.0,30888.0,1497905.0,70739728000.0,47225.77734
2016,Indiana,IN,31-33,Manufacturing,08:  <500,6457,6710,178450,7943866000.0,44515.92043,IN,31-33,09:  500+,642.0,1313.0,321654.0,18956305000.0,58933.83885
2016,Indiana,IN,31-33,Manufacturing,08:  <500,6457,6710,178450,7943866000.0,44515.92043,IN,31-33,09:  500+,642.0,1313.0,321654.0,18956305000.0,58933.83885
2016,Indiana,IN,44-45,Retail trade,08:  <500,11587,13548,113447,3427574000.0,30212.998139999996,IN,44-45,09:  500+,459.0,7684.0,212134.0,4712564000.0,22215.03389
2016,Indiana,IN,44-45,Retail trade,08:  <500,11587,13548,113447,3427574000.0,30212.998139999996,IN,44-45,09:  500+,459.0,7684.0,212134.0,4712564000.0,22215.03389
2016,Indiana,IN,48-49,Transportation and warehousing,08:  <500,4205,4296,41172,1723272000.0,41855.435730000005,IN,48-49,09:  500+,326.0,995.0,83813.0,3710103000.0,44266.43838
2016,Indiana,IN,48-49,Transportation and warehousing,08:  <500,4205,4296,41172,1723272000.0,41855.435730000005,IN,48-49,09:  500+,326.0,995.0,83813.0,3710103000.0,44266.43838
2016,Iowa,IA,11,"Agriculture, forestry, fishing and hunting",08:  <500,302,328,1488,76418000.0,51356.1828,IA,11,09:  500+,5.0,29.0,1050.0,57431000.0,54696.19048
2016,Iowa,IA,21,"Mining, quarrying, and oil and gas extraction",08:  <500,66,115,1424,82348000.0,57828.65169,IA,21,09:  500+,7.0,75.0,588.0,40504000.0,68884.35373999999
2016,Iowa,IA,22,Utilities,08:  <500,74,118,1662,112016000.0,67398.31528,IA,22,09:  500+,15.0,157.0,6309.0,550262000.0,87218.57664
2016,Iowa,IA,23,Construction,08:  <500,8445,8512,58809,3237049000.0,55043.42872999999,IA,23,09:  500+,56.0,108.0,8065.0,657412000.0,81514.19715
2016,Iowa,IA,42,Wholesale trade,08:  <500,3036,3822,43205,2261092000.0,52334.035410000004,IA,42,09:  500+,325.0,1148.0,25478.0,1417368000.0,55631.05424
2016,Iowa,IA,42,Wholesale trade,08:  <500,3036,3822,43205,2261092000.0,52334.035410000004,IA,42,09:  500+,325.0,1148.0,25478.0,1417368000.0,55631.05424
2016,Iowa,IA,51,Information,08:  <500,742,870,8890,370556000.0,41682.33971,IA,51,09:  500+,106.0,660.0,20849.0,1225271000.0,58768.81385
2016,Iowa,IA,51,Information,08:  <500,742,870,8890,370556000.0,41682.33971,IA,51,09:  500+,106.0,660.0,20849.0,1225271000.0,58768.81385
2016,Iowa,IA,52,Finance and insurance,08:  <500,3324,4480,31562,1772523000.0,56160.03422,IA,52,09:  500+,203.0,1744.0,66689.0,5168372000.0,77499.61763
2016,Iowa,IA,52,Finance and insurance,08:  <500,3324,4480,31562,1772523000.0,56160.03422,IA,52,09:  500+,203.0,1744.0,66689.0,5168372000.0,77499.61763
2016,Iowa,IA,53,Real estate and rental and leasing,08:  <500,2289,2533,10350,425799000.0,41140.0,IA,53,09:  500+,78.0,424.0,3329.0,122766000.0,36877.74106
2016,Iowa,IA,53,Real estate and rental and leasing,08:  <500,2289,2533,10350,425799000.0,41140.0,IA,53,09:  500+,78.0,424.0,3329.0,122766000.0,36877.74106
2016,Iowa,IA,54,"Professional, scientific, and technical services",08:  <500,5643,5857,35547,1982251000.0,55764.22764,IA,54,09:  500+,182.0,507.0,19621.0,1330989000.0,67834.92177
2016,Iowa,IA,54,"Professional, scientific, and technical services",08:  <500,5643,5857,35547,1982251000.0,55764.22764,IA,54,09:  500+,182.0,507.0,19621.0,1330989000.0,67834.92177
2016,Iowa,IA,55,Management of companies and enterprises,08:  <500,247,256,5006,326131000.0,65148.022370000006,IA,55,09:  500+,141.0,244.0,19562.0,1541526000.0,78802.06523
2016,Iowa,IA,55,Management of companies and enterprises,08:  <500,247,256,5006,326131000.0,65148.022370000006,IA,55,09:  500+,141.0,244.0,19562.0,1541526000.0,78802.06523
2016,Iowa,IA,56,Administrative and support and waste management and remediation services,08:  <500,3057,3121,27777,883110000.0,31792.8502,IA,56,09:  500+,176.0,592.0,50031.0,1631519000.0,32610.1617
2016,Iowa,IA,56,Administrative and support and waste management and remediation services,08:  <500,3057,3121,27777,883110000.0,31792.8502,IA,56,09:  500+,176.0,592.0,50031.0,1631519000.0,32610.1617
2016,Iowa,IA,61,Educational services,08:  <500,676,736,12711,308985000.0,24308.472980000002,IA,61,09:  500+,37.0,72.0,22529.0,566547000.0,25147.45439
2016,Iowa,IA,62,Health care and social assistance,08:  <500,5444,6918,111933,4106259000.0,36684.97226,IA,62,09:  500+,178.0,1649.0,112200.0,5033976000.0,44866.096260000006
2016,Iowa,IA,62,Health care and social assistance,08:  <500,5444,6918,111933,4106259000.0,36684.97226,IA,62,09:  500+,178.0,1649.0,112200.0,5033976000.0,44866.096260000006
2016,Iowa,IA,71,"Arts, entertainment, and recreation",08:  <500,1372,1398,15018,276310000.0,18398.588359999998,IA,71,09:  500+,22.0,49.0,5371.0,98711000.0,18378.51424
2016,Iowa,IA,72,Accommodation and food services,08:  <500,5513,6157,84566,1162199000.0,13743.100059999999,IA,72,09:  500+,136.0,986.0,36866.0,680317000.0,18453.77855
2016,Iowa,IA,72,Accommodation and food services,08:  <500,5513,6157,84566,1162199000.0,13743.100059999999,IA,72,09:  500+,136.0,986.0,36866.0,680317000.0,18453.77855
2016,Iowa,IA,81,Other services (except public administration),08:  <500,8450,8846,48597,1243432000.0,25586.6,IA,81,09:  500+,72.0,249.0,3687.0,161348000.0,43761.32357
2016,Iowa,IA,81,Other services (except public administration),08:  <500,8450,8846,48597,1243432000.0,25586.6,IA,81,09:  500+,72.0,249.0,3687.0,161348000.0,43761.32357
2016,Iowa,IA,99,Industries not classified,08:  <500,141,141,178,3044000.0,17101.1236,,,,,,,,
2016,Iowa,IA,--,Total,08:  <500,60690,68059,651635,24572165000.0,37708.479439999996,IA,--,09:  500+,1949.0,13504.0,702852.0,32358270000.0,46038.52589
2016,Iowa,IA,--,Total,08:  <500,60690,68059,651635,24572165000.0,37708.479439999996,IA,--,09:  500+,1949.0,13504.0,702852.0,32358270000.0,46038.52589
2016,Iowa,IA,31-33,Manufacturing,08:  <500,2682,2868,68178,3162975000.0,46392.898,IA,31-33,09:  500+,304.0,617.0,140653.0,7811780000.0,55539.37705
2016,Iowa,IA,31-33,Manufacturing,08:  <500,2682,2868,68178,3162975000.0,46392.898,IA,31-33,09:  500+,304.0,617.0,140653.0,7811780000.0,55539.37705
